specObjID,z,ra,dec,type,dered_u,dered_g,dered_r,dered_i,dered_z
3502796461630922752,-0.0002115387,13.3679,1.11338,6,19.50334,17.69395,16.95003,16.68139,16.55282
1272426918452422656,-0.000192788,13.367901,1.1133796,6,19.50334,17.69395,16.95003,16.68139,16.55282
444823676727093248,-0.0002677908,13.371599,0.84062836,6,19.205,18.14762,17.76131,17.60768,17.56007
1219438701831022592,-0.0002945292,13.371599,0.84062836,6,19.205,18.14762,17.76131,17.60768,17.56007
1685564018183399424,-0.0003025905,13.371599,0.84062836,6,19.205,18.14762,17.76131,17.60768,17.56007
3502797011386736640,-0.0002341428,13.3716,0.84059204,6,19.205,18.14762,17.76131,17.60768,17.56007
10615062248073484288,0.7028924,13.376337,0.98638747,3,23.95379,22.6877,22.20469,21.52988,21.3271
4755995362262800384,1.102811,13.377348,1.076669,6,20.50857,20.30405,20.00192,19.93554,20.14431
4755995087384893440,0.6323463,13.37894,1.0320026,3,22.46452,21.16402,20.12294,19.19183,18.86732
1271298819052562432,3.417331E-05,13.383894,1.0329128,6,23.03606,19.96221,18.56728,17.60877,17.10289
8863246916508735488,1.399369,13.386759,0.93914555,6,21.28156,21.27603,20.88326,20.74725,20.8822
1274673224633837568,9.656482E-05,13.38715,1.1277945,6,19.65621,17.17896,16.01944,15.58587,15.37228
1273550898123008000,-3.639755E-05,13.395272,1.1209645,6,19.70478,17.10867,15.94325,15.52393,15.3094
3502819826253012992,-1.727593E-06,13.3953,1.12096,6,19.70478,17.10867,15.94325,15.52393,15.3094
3502798935532085248,0.0001726534,13.3973,0.84115796,6,23.53119,21.2068,19.83691,18.88118,18.3611
443759349957945344,0.1473268,13.398894,0.95394379,3,19.84696,17.87313,16.76763,16.29993,15.94296
443761550054942720,0.1474052,13.398894,0.95394379,3,19.84696,17.87313,16.76763,16.29993,15.94296
443762650187327488,0.147316,13.398894,0.95394379,3,19.84696,17.87313,16.76763,16.29993,15.94296
779244268496644096,0.3940579,13.404087,1.0939248,3,24.57039,21.07083,19.34245,18.61065,18.26259
1220643218010433536,-0.0001251472,13.40474,1.079239,6,21.17071,18.69158,17.4354,16.87633,16.58036
1272428292841957376,-0.00011189,13.40474,1.0792388,6,21.17071,18.69158,17.4354,16.87633,16.58036
443759625909594112,0.2871498,13.40799,0.90038652,3,21.89731,19.53034,17.92782,17.29591,16.9426
443759626530351104,0.2871795,13.40799,0.90038652,3,21.89731,19.53034,17.92782,17.29591,16.9426
443761823859107840,0.287131,13.40799,0.90038652,3,21.89731,19.53034,17.92782,17.29591,16.9426
443761550675699712,0.2850502,13.408947,0.92091533,3,20.86523,18.96526,17.40576,16.83992,16.4787
443762924444477440,0.2849089,13.408947,0.92091533,3,20.86523,18.96526,17.40576,16.83992,16.4787
443763198248642560,0.2850672,13.408947,0.92091533,3,20.86523,18.96526,17.40576,16.83992,16.4787
10615051252957206528,0.7389184,13.409507,0.87343023,3,22.17554,21.32811,22.17182,19.75331,20.23679
1271298269296748544,-0.0001445829,13.411047,0.95316471,6,22.07355,19.67177,18.29565,17.50288,17.06862
4755996736652335104,0.4886436,13.416227,0.91396447,3,24.82865,22.67887,20.90454,19.9833,19.55844
443762374688663552,0.1719969,13.417959,1.1199823,3,20.27237,18.26328,17.05871,16.59077,16.25361
443762375309420544,0.1720784,13.417959,1.1199823,3,20.27237,18.26328,17.05871,16.59077,16.25361
443764022882363392,0.1720838,13.417959,1.1199823,3,20.27237,18.26328,17.05871,16.59077,16.25361
10615051802713020416,0.7221875,13.418068,1.0229307,3,23.9847,22.83347,21.93285,21.35078,22.11056
1684512335261100032,0.0001357618,13.419713,1.037334,6,22.74202,20.65746,19.27769,18.16659,17.5948
6980827741479524352,0.5458188,13.172288,21.85882,3,25.28802,21.58611,19.963,18.94516,18.51503
8579487423222011904,0.708972,13.196166,21.823837,3,25.92053,24.18536,22.11542,20.5264,19.87677
6417734302260549632,0.4890355,13.204612,21.841519,3,25.84619,21.70998,20.00897,19.05561,18.54956
8579486873466198016,0.7128635,13.217204,21.859865,3,26.40482,23.75608,21.39462,20.23241,19.56988
8579488247855732736,1.177994,13.217363,21.908104,6,19.68969,19.75228,19.52954,19.55824,19.70776
6417735676650084352,2.617485,13.218154,21.878063,6,21.76516,20.55836,20.4683,20.22338,19.73745
8579486598588291072,1.729385,13.242124,21.858085,6,18.74594,18.68355,18.71188,18.4547,18.40236
6980839286351616000,-0.0002142785,13.251637,21.83155,3,23.71914,21.81346,20.73256,19.64617,19.10693
8579487148344104960,1.743511,13.285553,21.869858,6,21.27676,21.08276,21.03044,20.606,20.60056
8579476702983641088,1.198612,13.298692,21.831813,6,20.37887,20.51994,20.19845,20.2116,20.64042
6417723307144271872,0.1812088,13.315319,21.941057,3,25.35103,21.81214,20.91622,20.01704,20.28207
8579478352251082752,-0.0006154478,13.31966,21.939041,6,17.27561,16.33355,16.00941,15.88954,15.84086
6420048498956457984,0.5640609,13.129607,19.106152,null,null,null,null,null,null
6979725206245103616,0.4110712,13.129607,19.106152,null,null,null,null,null,null
8578291429381789696,1.170468,13.129609,19.106154,null,null,null,null,null,null
6979723556977661952,0.5148641,13.134665,19.183771,null,null,null,null,null,null
6979723831855568896,0.3063476,13.154456,19.084379,3,22.75344,20.27936,18.57998,17.9808,17.62167
6980602341595830272,0.4989787,13.155682,19.156372,3,22.29752,21.6748,20.12748,19.31399,18.86615
8578291979137603584,1.348171,13.159977,19.056732,6,22.19916,21.6922,21.55024,21.57306,21.90433
6420048773834364928,0.2029418,13.160479,19.231269,3,21.1212,19.52691,18.10533,17.51164,17.03538
6980601791840016384,0.3208618,13.174498,19.227417,3,24.77343,21.03601,19.27982,18.67367,18.33439
6420046849689016320,0.2096855,13.190608,19.221614,3,20.48865,18.5652,17.24174,16.7471,16.39595
6420050148223899648,0.1064516,13.191578,19.032102,3,19.46832,17.30167,16.27922,15.82102,15.453
8578286756457371648,0.6949943,13.196322,19.119166,3,25.27866,24.19209,22.32362,20.56694,19.59413
6979724931367196672,0.4507611,13.201556,19.100952,3,22.55515,21.30774,19.64987,18.8708,18.38485
6980602891351644160,0.450749,13.201556,19.100952,3,22.55515,21.30774,19.64987,18.8708,18.38485
6420047399444830208,2.487513,13.208634,19.207592,6,19.83175,19.45179,19.37961,19.422,19.12002
6980602066717923328,1.065267,13.208674,19.177632,null,null,null,null,null,null
6979726855512545280,-0.0001943334,13.213119,19.051683,6,23.86341,20.70251,19.96091,19.75946,19.70317
8582888762392205312,0.6457341,13.221964,19.122287,3,26.47642,24.24892,21.92875,20.66936,19.83649
6420059768950642688,0.5090372,13.236713,19.183402,3,22.36977,21.45886,19.68184,18.71169,18.21818
8578289780114348032,1.720109,13.255814,19.206859,6,19.73682,19.61804,19.5999,19.31257,19.40993
8582888212636391424,1.583701,13.282144,19.172992,6,19.84468,19.28845,18.69247,18.26121,18.12108
6420058669439014912,8.218168E-05,13.2998,19.058271,3,24.28053,24.99002,21.9934,20.22204,21.34437
8582887662880577536,1.656211,13.30596,19.206244,6,21.06106,20.57257,20.39858,20.13187,20.30924
8582878317031741440,-0.0004286218,13.335813,19.062206,6,21.77247,20.40538,19.86082,19.73662,19.63371
8582888487514298368,1.9187,13.348958,19.175396,null,null,null,null,null,null
6420058394561107968,-0.001486701,13.348967,19.1754,null,null,null,null,null,null
8578279884509698048,1.92463,13.37274,19.164025,null,null,null,null,null,null
8582887113124763648,1.945732,13.379357,19.225745,6,20.7446,20.82839,20.81686,20.62648,20.33983
8578277960364349440,-8.532198E-05,13.38945,19.130246,6,17.34211,16.34526,16.03788,15.91631,15.89528
8582890411659646976,1.412864,13.4217,19.055196,6,18.83067,18.70153,18.65388,18.54244,18.72471
8582889037270112256,1.016264,13.427923,19.11006,6,21.15553,21.22854,20.86512,20.76211,21.4724
6420059494072735744,-0.0004962856,13.431101,19.116642,6,20.01626,19.19219,18.8637,18.79954,18.79825
7041640356077918208,0.1239963,13.280358,30.798842,3,19.2879,17.49806,16.58247,16.16409,15.82774
7041638157054662656,1.223044,13.322964,30.810685,6,23.64613,20.94711,20.75957,20.41086,20.82492
7044921848631678976,-0.000272748,13.322964,30.810685,6,23.64613,20.94711,20.75957,20.41086,20.82492
7737228524889856000,0.5286722,13.324629,30.77595,3,24.18286,21.74127,20.17797,19.15903,18.52291
7044922673265399808,0.543556,13.340984,30.766046,3,26.4136,21.71658,19.92869,18.94925,18.52169
12445962144117446656,-0.000797061,13.281564,7.5873402,null,null,null,null,null,null
12455969624109111296,1.03909,13.294612,7.6255015,6,25.31477,21.81184,21.48699,21.65168,20.95037
5118462020682012672,0.4945589,13.296582,7.6291161,3,26.43946,21.71547,19.83982,18.99944,18.6228
5118460646292477952,0.5500234,13.300592,7.5110376,3,23.40773,21.64774,20.12218,19.0983,18.68172
5118510674071541760,0.4961944,13.305692,7.6542864,3,25.08252,22.15374,20.40706,19.40652,19.00094
12455968524597483520,0.8593643,13.317121,7.6081102,3,23.2598,24.97516,21.91,20.54475,19.71333
5118511498705262592,0.206581,13.328383,7.6527989,3,21.1798,19.19865,17.89109,17.38045,17.00866
5118461470926198784,0.6819936,13.330312,7.6224135,6,21.16196,20.78014,20.59087,20.33658,20.19954
12445963518506981376,0.8477604,13.330662,7.5455213,3,25.12766,24.49376,22.45928,21.22362,19.84124
5118450475809921024,0.8489352,13.349723,7.6147959,6,21.17628,20.39853,20.01063,19.82912,19.47224
5118461745804105728,0.5523768,13.356461,7.5452488,3,23.92577,21.62611,20.2862,19.37301,18.822
5118448551664572416,0.2755795,13.363462,7.5622941,3,23.04609,21.4348,20.24014,19.51241,18.97753
4976511771806554112,0.4227195,13.159909,4.6116932,3,23.87901,20.51177,18.76143,18.01806,17.56648
4849403273927743488,2.302862,13.16259,4.6538616,null,null,null,null,null,null
4849403823683557376,0.4074692,13.174367,4.6154235,3,26.29188,20.75364,19.17597,18.44554,18.01147
9853019868940752896,0.0001757195,13.175091,4.5613468,6,18.67306,17.77547,17.41532,17.29288,17.2654
10619707959561967616,0.7922043,13.187661,4.6141562,3,23.43801,22.41552,21.8227,21.49542,20.75239
10619698063957317632,0.8568278,13.187921,4.5527248,3,23.14601,22.72233,22.57082,22.11105,21.33627
4849404373439371264,0.4186943,13.193778,4.6086799,6,20.74574,20.31665,20.11726,19.88912,19.57622
4976505174736787456,0.3208311,13.194887,4.5619138,3,21.49756,19.47557,17.79844,17.2172,16.88274
4849404648317278208,0.4841052,13.198497,4.6438421,3,23.42498,21.67806,20.09215,19.23271,18.65339
4849412619776579584,0.3962991,13.211226,4.5608304,3,21.94792,20.94738,19.17251,18.48414,18.07526
10619707684684060672,0.8519391,13.219038,4.5903698,3,23.00667,22.90194,22.3827,21.83438,21.7104
4849413169532393472,0.3208258,13.219684,4.5414112,3,22.98168,21.09526,19.27706,18.67608,18.3615
9853020968452380672,0.9687179,13.23104,4.5825399,3,22.25213,23.73868,22.53468,21.10672,19.26727
4976502425957718016,0.3210742,13.24412,4.5478128,3,22.84416,20.78049,19.14105,18.49426,18.01063
10619707409806153728,0.8550354,13.254668,4.6015815,3,24.18356,22.92333,22.15954,21.36779,21.10983
10619698613713131520,0.9584005,13.268993,4.5311798,3,21.73496,21.77107,21.47882,20.74146,20.68627
9853943195859441664,1.220766,13.296036,4.6402691,6,21.57632,21.57557,21.22403,21.17304,20.71603
9853021518208194560,1.758766,13.299459,4.6119275,6,21.16428,21.06844,21.00911,20.70234,20.9307
4849414543921928192,0.4125878,13.310272,4.6512442,3,23.05853,21.44469,19.91243,19.16739,18.80741
9853020418696566784,1.533829,13.315544,4.6440045,6,20.59805,20.2842,19.95192,19.69151,19.8032
9853020693574473728,1.178161,13.322745,4.5356139,6,21.84401,21.85817,21.52199,21.67734,21.10283
10619710158585223168,0,13.335266,4.5662411,null,null,null,null,null,null
10619707134928246784,1.220314,13.353008,4.6329621,null,null,null,null,null,null
10619709608829409280,0.7293805,13.355909,4.5760618,null,null,null,null,null,null
10619710708341037056,0.1602565,13.356145,4.5363593,null,null,null,null,null,null
10619708234439874560,1.156518,13.379293,4.5341281,null,null,null,null,null,null
9853022617719822336,1.158929,13.383503,4.5439288,3,25.84144,23.39216,22.41046,20.7376,19.69175
10619709059073595392,0.779072,13.384663,4.570477,3,22.62952,22.37826,21.6501,20.84921,19.98567
9853932750498977792,2.049052,13.416606,4.5595663,6,20.99246,21.01555,21.00509,20.83186,20.41315
4976499952056555520,0.6925842,13.418829,4.5580671,3,22.20582,22.16405,20.95012,19.9275,19.67831
9853931376109443072,0.9812578,13.421905,4.6280804,3,22.39189,23.14433,22.05409,20.80929,19.62029
4976500776690276352,0.4064473,13.425239,4.6568073,3,24.84616,21.70416,20.03207,19.2568,18.82559
9853933575132698624,-1.57135E-05,13.439298,4.6496584,6,25.64575,24.52029,23.13935,20.45563,18.66595
10619708509317781504,0.7857705,13.45862,4.5375875,3,22.20621,22.68736,21.91297,21.41861,20.76749
10619718130044524544,0.804665,13.464787,4.5846362,3,23.93905,22.61522,21.98062,20.89566,20.60675
4849424714404485120,0.2274442,13.470244,4.5427024,3,21.48098,19.5394,18.15491,17.62392,17.2357
9855155939921123328,1.241645,13.47622,4.6158384,6,21.79982,22.01958,21.66348,21.72018,21.51073
4976488956940277760,0.2262043,13.481215,4.6076786,3,21.39889,19.16029,17.77112,17.2444,16.83891
9853921205626886144,2.156963,13.484024,4.5391879,6,22.00542,21.75932,21.72684,21.66203,21.72693
9853920655871072256,1.506335,13.494913,4.6483248,6,23.39963,22.87611,21.87258,21.5854,21.50565
10619716480777082880,0.730303,13.504068,4.6092808,3,23.18279,23.5319,22.91479,21.40434,21.65444
8640390204551878656,-8.675516E-05,13.247456,28.212393,6,24.19667,23.12053,21.6254,19.70915,18.69872
7040487798147930112,0.1653931,13.277707,28.197978,3,20.70751,18.34101,17.18693,16.66686,16.29082
8640210434400737280,2.097957,13.295294,27.9399,6,21.61656,21.55164,21.30007,21.00085,20.68066
7040488347903744000,0.4710555,13.301125,28.064093,3,22.32177,22.31039,20.34428,19.50171,19.14254
8640391029185599488,1.416643,13.311432,28.037937,6,20.80321,20.76369,20.50716,20.42928,20.45839
7040295933368883200,0.5387566,13.324231,28.003323,3,24.11151,21.85301,20.02277,18.98748,18.46944
7040294284101441536,0.4707454,13.357392,27.972776,3,25.1124,22.04913,20.27859,19.47923,19.04353
8640392403575134208,0.2068016,13.36983,28.038966,6,22.10975,22.03237,21.54235,21.60866,21.15683
8640392128697227264,0.7341087,13.391077,28.006411,3,22.48994,23.14524,22.15031,20.78148,19.93777
8640390754307692544,-7.765644E-05,13.399935,28.212232,6,24.44343,20.92171,23.45008,19.34086,22.76993
8640390479429785600,0.6475387,13.407783,28.188307,3,23.50058,23.15007,21.57046,20.36662,19.52826
8640391853819320320,-0.0001927497,13.409789,28.144252,6,23.49734,21.05533,19.72273,19.02233,18.6649
7040294833857255424,0.5258473,13.417641,28.001243,3,25.81345,22.3729,20.56929,19.51616,19.07775
8640391578941413376,1.611638,13.422493,28.013404,6,21.37778,21.11954,21.14398,20.85547,21.73101
7040499617897928704,0.07576337,13.42483,28.216553,3,18.84734,16.99785,16.13355,15.73793,15.42193
8640402299179784192,-0.001189122,13.432342,28.215375,6,17.69688,16.77303,16.5217,16.43507,16.39101
8640403123813505024,0.852871,13.445814,28.01689,3,25.26495,25.3285,21.90494,20.72558,19.88964
7040498243508393984,0.7069269,13.447447,28.18618,3,23.06458,22.67412,21.14625,19.80907,19.24485
7040497143996766208,0.5401922,13.449352,28.217228,3,22.01593,22.3083,20.23391,19.22323,18.75297
8640199989040273408,2.134906,13.450671,27.986766,6,21.15683,21.41668,21.36344,21.45491,21.22554
6417809069051238400,1.261604,13.254514,22.809567,null,null,null,null,null,null
6417807694661703680,0.3681885,13.261283,22.789063,null,null,null,null,null,null
6417810718318680064,2.781691,13.2947,22.713503,6,23.50125,21.78843,21.7543,22.08608,21.68255
6417808794173331456,3.453992,13.295568,22.809464,6,25.17675,20.76446,19.95876,19.75484,19.73157
6417807419783796736,0.4849581,13.307171,22.741282,3,23.75252,21.7172,19.80598,18.87652,18.54618
8641337433282336768,2.086515,13.329761,22.722504,6,21.55764,21.6213,21.33569,21.08576,20.83953
6417806045394262016,0.393476,13.332959,22.655565,3,26.44626,20.82013,19.04271,18.36798,17.9786
8641337158404429824,1.990129,13.348285,22.733782,6,22.14991,21.87924,21.93634,21.48595,21.29102
8579517659791775744,0.6359349,13.353193,22.92166,3,24.079,22.73703,21.31527,20.13565,19.16666
8579518209547589632,1.479758,13.353789,22.661725,6,21.29819,20.79456,20.55979,20.08204,20.01545
8641337983038150656,1.52985,13.35407,22.7697,6,20.28069,20.10246,19.9176,19.67453,19.93833
8641339082549778432,-0.000843399,13.355082,22.906545,6,25.03213,22.44,20.67678,19.15496,18.42428
7079726338077382656,0.3003856,13.356574,22.888708,3,21.48498,20.20422,18.63565,18.05144,17.67764
8579520133692938240,1.824701,13.361862,22.79811,6,21.16404,21.18976,21.32035,20.8277,20.83614
8641338532793964544,0.6994185,13.366131,22.794189,6,19.74143,19.31317,19.15889,18.86455,18.68044
6417810168562866176,0.6388149,13.369182,22.701937,3,26.41921,22.80399,20.69093,19.48661,18.91208
6417809618807052288,0.5198652,13.371867,22.79515,3,25.79963,22.32248,20.78787,19.84129,19.38637
6417816765632632832,0.214157,13.384664,22.755778,3,25.80054,21.07527,20.12357,19.37249,19.15228
8579520958326659072,0.6687186,13.390869,22.676059,3,26.07673,24.50943,23.30138,21.47338,19.88728
8579519309059217408,1.800556,13.394584,22.882026,6,23.25789,22.27021,21.7797,21.50685,20.50737
8579519858815031296,0.6994939,13.39547,22.718046,3,23.99154,22.40249,21.46437,20.47613,19.758
6417817040510539776,0.3015167,13.399578,22.690263,3,25.46448,20.38104,18.79435,18.21577,17.84658
7079715342961104896,2.206989,13.403911,22.769042,6,19.71983,19.07168,19.17844,19.01516,18.81187
8641326713043965952,1.607828,13.404998,22.806861,6,20.783,20.62365,20.56931,20.34307,20.24154
6417819239533795328,-0.0007705776,13.41534,22.832382,6,23.20898,21.15464,21.11046,20.96272,20.47112
8579520408570845184,0.6394911,13.418614,22.72046,3,25.85583,22.78387,21.56812,20.52452,19.86285
8579522057838286848,0.416285,13.420031,22.700337,null,null,null,null,null,null
7079716442472732672,-0.0002683975,13.422291,22.908115,6,25.53944,21.42783,21.29478,21.21447,21.04587
8641326163288152064,0.7888863,13.43463,22.723415,6,22.10061,21.6277,21.51794,21.36546,21.22491
7079704347844827136,0.1818883,13.448146,22.894956,3,20.35219,18.44327,17.25415,16.76075,16.42362
473008559269898240,0.1229713,13.322943,15.1405,3,20.50086,18.5051,17.46931,17.03584,16.68045
6422280232112510976,0.5047128,13.325741,15.224828,3,23.94352,22.64006,20.64758,19.5622,19.17787
6422279682356697088,0.50376,13.337105,15.243574,3,22.66852,21.44006,19.87325,19.08195,18.69934
6422279407478790144,0.5321454,13.366698,15.213548,null,null,null,null,null,null
6984230455911667712,2.156149,13.382378,15.159226,null,null,null,null,null,null
6984230730789574656,6.51098,13.393809,15.248284,null,null,null,null,null,null
4848132514253133824,0.5512064,13.286629,1.7143512,3,23.87415,22.00865,20.17774,19.06342,18.67982
8846223452837009408,0.6195745,13.286676,1.5991918,3,25.66081,23.12873,22.04415,20.81982,19.8988
10615065546608367616,0.8104904,13.290466,1.6457364,3,22.71894,22.55336,22.20602,21.41689,21.56958
4850492065887574016,0.5504517,13.295755,1.685108,3,25.51649,22.07411,20.36871,19.34531,18.86026
10597230643288233984,0.8281445,13.300367,1.6900398,3,22.47038,22.43507,21.93637,21.4107,21.48532
8846224277470730240,1.222775,13.302376,1.6475717,6,21.80833,21.31117,20.65947,20.52645,20.35434
8846225926738171904,1.439465,13.323517,1.6663537,6,18.49075,18.56657,18.36942,18.31965,18.31683
10615065821486274560,1.439787,13.323517,1.666354,6,18.49075,18.56657,18.36942,18.31965,18.31683
10597228994020792320,0.8341448,13.326457,1.7542387,3,22.02151,22.10183,21.25785,20.27962,19.60038
10597230918166140928,0.8627442,13.336301,1.6760741,3,23.38507,22.74005,22.13109,21.60614,22.00147
8846225651860264960,7.675679E-05,13.338747,1.6816847,6,26.22037,23.53676,21.78941,20.42872,19.46873
10597231467921954816,0.7801483,13.371359,1.6492116,null,null,null,null,null,null
10615066646119995392,0.7801487,13.371359,1.6492116,null,null,null,null,null,null
10597230368410327040,0.7046723,13.377207,1.7284451,3,22.95773,21.70613,21.04634,20.53477,20.40397
10615067745631623168,1.068834,13.389766,1.7303485,3,24.19865,22.64493,22.40856,21.78061,21.25077
10615068020509530112,0.9299065,13.443297,1.7720361,3,25.20776,23.07713,21.98799,21.43286,20.96962
7079723864176220160,0.6553843,13.308363,24.314298,3,23.21797,21.96244,21.31925,20.39726,20.02265
8641347878642800640,1.400104E-05,13.309663,24.239476,6,20.2795,19.12481,18.7378,18.57023,18.53121
7079724688809940992,1.01858,13.317983,24.365098,null,null,null,null,null,null
7079723039542499328,0.4019263,13.321672,24.329957,null,null,null,null,null,null
7079721665152964608,0.5221859,13.335895,24.411797,3,24.09156,22.23726,20.55317,19.57175,19.05799
8641506758073014272,7.387819E-05,13.340026,24.285125,6,23.62496,21.79776,20.59889,19.4637,18.94641
8641507307828828160,-0.0002650396,13.341883,24.256012,6,20.1469,20.13244,20.37364,20.79125,20.70286
7079720565641336832,0.4576024,13.344425,24.312568,3,23.95085,21.3953,19.7489,18.97956,18.61349
7079722214908778496,0.4930276,13.347717,24.131866,3,25.17517,22.25197,20.56854,19.64763,19.16958
7079720840519243776,0.1858355,13.365549,24.17109,3,20.75399,18.58233,17.31071,16.79874,16.39468
8641336883526522880,2.447688,13.379684,24.251379,6,22.83217,21.59513,21.49683,21.54338,21.1537
7079721390275057664,2.450675,13.379688,24.251378,6,22.83217,21.59513,21.49683,21.54338,21.1537
7079720290763429888,0.2279613,13.393596,24.104976,3,24.27649,20.2551,18.78514,18.12906,18.07241
7079722764664592384,0.5759576,13.426122,24.284102,3,23.13453,21.43151,20.51218,19.49513,19.12152
9853938522935023616,1.694643,13.257261,5.5900913,6,21.98718,21.65199,21.41965,20.8984,20.96769
4976498027911206912,0.4864446,13.271241,5.5299953,3,22.56103,21.93352,20.61355,19.6997,19.3336
4977738551485814784,0.4880686,13.281674,5.5333987,3,22.11032,21.3632,19.46548,18.59864,18.13397
9853937698301302784,1.864665,13.293869,5.4624053,6,20.69987,20.57436,20.54781,20.11341,20.62171
9853937148545488896,2.505931,13.334554,5.4145797,6,22.0317,21.65546,21.53872,21.71435,21.12144
9853938248057116672,1.35854,13.338952,5.5118885,null,null,null,null,null,null
9853938797812930560,1.298466,13.340297,5.5351091,6,19.36492,19.52901,19.3236,19.2984,19.33131
4976497203277486080,0.6044775,13.38676,5.431429,3,24.28919,23.42742,20.97402,19.87779,19.31784
4976495554010044416,0.6997371,13.403351,5.5572399,3,25.49645,23.22577,20.89222,19.53681,18.8971
9853936873667581952,0.6929525,13.41023,5.5498625,3,24.59678,24.81168,21.50331,20.43989,19.71813
4977737726852093952,0.4878056,13.434971,5.4827946,3,21.67024,21.41772,20.39446,19.66768,19.08541
4976497478155393024,0.4983042,13.44134,5.4803829,3,23.79269,21.50763,20.15351,19.3635,18.8979
9853928077574559744,-3.403694E-06,13.452145,5.590302,6,26.07633,22.22941,20.87885,20.02057,19.64205
9853926978062931968,1.327506,13.457999,5.4623207,6,20.76995,19.97332,19.37967,19.23241,19.02754
4976497753033299968,0.5311527,13.459606,5.4936391,3,23.66853,21.78217,20.0564,19.1826,18.67389
4977736077584652288,0.4875058,13.463696,5.4588244,3,24.48473,21.8431,20.2873,19.44815,18.8944
4976496928399579136,0.1412541,13.471994,5.4040945,3,19.31688,17.56181,16.56774,16.16307,15.84778
4977735802706745344,0.5408972,13.480584,5.3995877,3,23.25668,22.82042,21.04866,19.98849,19.46418
9853926428307118080,1.838927,13.485225,5.4626574,6,20.91595,20.87703,20.8351,20.61439,20.55647
9853926703185025024,0.5394009,13.492447,5.411372,6,20.8858,20.49723,20.42211,19.92342,19.54852
4977732504171862016,0.4866409,13.505209,5.4101887,3,22.9786,21.76906,20.04916,19.25845,18.84774
9853927527818745856,1.749174,13.533372,5.5757427,null,null,null,null,null,null
12447005030980278272,1.815661,13.341666,9.4850495,6,21.77376,21.94982,20.80212,20.32464,19.94115
5116142051482949632,0.3459321,13.359625,9.3948774,3,21.92271,20.30111,18.61037,17.99437,17.55056
5116143425872484352,0.3906232,13.376,9.3834231,3,23.14191,20.71631,19.02917,18.3951,17.9045
5116130781488764928,0.4832113,13.407117,9.3746008,3,24.91636,22.0259,20.3092,19.42516,18.92078
5116132430756206592,0.5607035,13.414911,9.3911114,3,23.12398,22.62375,20.84653,19.8869,19.35327
12447003106834929664,2.029007,13.427878,9.426677,6,21.53874,21.54483,21.12839,20.71016,20.36366
5116132980512020480,0.5071741,13.42965,9.4699568,3,24.81932,22.37803,20.69471,19.71957,19.05005
5116131606122485760,0.8895255,13.455569,9.4584189,null,null,null,null,null,null
12447014376829114368,-0.0002816565,13.461164,9.369666,6,22.52407,22.07117,20.9193,19.80447,19.00537
9855150442362984448,-0.0001818691,13.310874,3.977253,6,25.44604,23.58874,22.76134,20.82808,19.63848
4849371937846351872,0.3546064,13.317993,3.9235768,3,22.72668,20.5715,18.81183,18.25426,17.85106
10619563648660822016,0.7620426,13.321091,3.9430916,3,21.89125,22.82774,21.61589,21.07316,20.88366
10619562824027101184,1.195127,13.329106,3.9261154,6,22.17343,21.79251,21.53551,21.4601,20.31927
9852753512248924160,1.071058,13.337077,3.9297059,6,21.14736,21.13134,20.82287,20.72624,20.58508
9852752687615203328,1.790239,13.345477,3.8945769,6,21.3587,21.59041,21.61458,21.17867,21.15041
10619565023050356736,-0.001457337,13.349823,3.9797301,null,null,null,null,null,null
10619561999393380352,0.6912227,13.370319,3.9573012,6,25.02953,23.1752,22.44645,21.68991,21.54609
10619561724515473408,0.7135292,13.382297,3.9107778,6,23.16271,22.40925,21.70584,21.14948,21.03593
4849420316357974016,0.3836763,13.389494,3.9822966,3,22.41102,20.70706,18.88473,18.22799,17.80961
10619562274271287296,0.7217297,13.395045,3.9506593,3,23.19049,22.17931,22.01889,20.95492,20.1539
10619564473294542848,0.9705762,13.396362,3.9738097,3,24.25796,23.61472,23.10547,21.90262,23.17606
9855133674810660864,0.5606878,13.401123,3.9560833,null,null,null,null,null,null
9855133399932753920,2.734448,13.408576,3.8800812,null,null,null,null,null,null
4849421415869601792,0.8472139,13.417058,3.968542,6,20.79119,20.40302,20.19244,20.13563,19.80086
10619545781596870656,0.7931194,13.455522,3.9212346,3,23.42796,22.50702,21.76401,21.50449,21.20226
9855133125054846976,-0.0007518618,13.466031,3.9158667,6,22.60557,21.16207,20.63478,20.75669,20.54708
9855132575299033088,0.7230573,13.48953,3.8864952,3,26.45004,22.44236,21.48746,20.40869,19.69522
9855122954572290048,1.65155,13.501273,3.9062504,6,21.91582,21.82958,21.57847,21.2484,21.12354
10619545231841056768,0.8157467,13.509165,3.881659,null,null,null,null,null,null
779257187758270464,0.1465176,13.439873,0.57172214,3,19.70047,18.45232,17.75527,17.42327,17.22784
1684507937214588928,0.06363834,13.449716,0.545908,3,20.19152,18.92472,18.43813,18.2243,18.15417
1685564293061306368,0.0004696435,13.454167,0.64271973,6,19.53601,17.8398,17.12096,16.84569,16.66636
779256363124549632,-0.0006204377,13.455573,0.57066973,6,20.20761,19.06661,19.04408,19.07923,19.10131
3502811030159990784,-0.000659094,13.4556,0.57067102,6,20.20761,19.06661,19.04408,19.07923,19.10131
3503895973292253184,-0.0006779552,13.4556,0.57067102,6,20.20761,19.06661,19.04408,19.07923,19.10131
