specObjID,z,class,subClass,type,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z
314236608213706752,0.0007151587,STAR,F5,6,168.67419,0.71748125,17.41243,16.51048,16.23428,16.12199,16.10263
314237701417101312,0.0008972634,STAR,A0,6,168.78398,0.87377712,18.41481,17.41098,17.36148,17.38488,17.41862
314237707725334528,0.0009687804,STAR,A0,6,168.78398,0.87377712,18.41481,17.41098,17.36148,17.38488,17.41862
314238800928729088,0.0008100284,STAR,F5,6,168.80143,0.88712548,18.70772,17.74343,17.4629,17.36567,17.33563
314240725074077696,0.0007012959,STAR,F5,6,168.67419,0.71748125,17.41243,16.51048,16.23428,16.12199,16.10263
314241281138124800,0.000832509,STAR,F5,6,168.80143,0.88712548,18.70772,17.74343,17.4629,17.36567,17.33563
314242374341519360,0.000140042,STAR,F9,6,168.68884,0.40941556,18.5702,17.2218,16.76635,16.59842,16.56737
314245404306728960,0.0001302507,STAR,F9,6,168.68884,0.40941556,18.5702,17.2218,16.76635,16.59842,16.56737
314255568481052672,7.463354E-06,STAR,G0,6,168.90949,0.083418132,18.40067,17.33769,16.86714,16.68305,16.64215
314256674300913664,1.245178E-05,STAR,G0,6,168.90949,0.083418132,18.40067,17.33769,16.86714,16.68305,16.64215
314261340917098496,0.000284372,STAR,F5,6,169.19109,0.049795219,17.03568,16.02328,15.71956,15.62849,15.62051
314262171859052544,0.0002830979,STAR,F5,6,169.19109,0.049795219,17.03568,16.02328,15.71956,15.62849,15.62051
314270411888027648,0.0004942042,STAR,A0,6,169.4862,1.1164948,20.0389,19.07227,18.98097,18.97615,18.99082
314272061155469312,8.779709E-05,STAR,G0,6,169.42232,0.76697752,17.02776,15.95181,15.56922,15.43536,15.3982
314272342341609472,0.0001037885,STAR,G0,6,169.42232,0.76697752,17.02776,15.95181,15.56922,15.43536,15.3982
314272617219516416,-2.41637E-05,STAR,K5,6,169.45894,0.7350324,19.54554,17.38142,17.19562,16.05939,15.80654
314273441853237248,0.0004748096,STAR,A0,6,169.4862,1.1164948,20.0389,19.07227,18.98097,18.97615,18.99082
314274260178724864,-1.522556E-05,STAR,K5,6,169.45894,0.7350324,19.54554,17.38142,17.19562,16.05939,15.80654
314283056271747072,0.0003316771,STAR,F2,6,169.57116,1.0436795,18.50128,17.35315,17.00015,16.86675,16.85168
314283337457887232,0.0003314871,STAR,G2,6,169.57116,1.0436795,18.50128,17.35315,17.00015,16.86675,16.85168
314283612335794176,0.0007853342,STAR,F2,6,169.56488,0.82072654,18.6302,17.60872,17.223,17.08743,17.01211
314284705539188736,0.0007668605,STAR,F2,6,169.56488,0.82072654,18.6302,17.60872,17.223,17.08743,17.01211
314284711847421952,0.000183537,STAR,F9,6,169.6491,0.74078053,18.52188,17.27184,16.80522,16.63724,16.58384
314285530172909568,0.0001768394,STAR,F9,6,169.6491,0.74078053,18.52188,17.27184,16.80522,16.63724,16.58384
314285805050816512,0.0001594039,STAR,K3,6,169.96743,0.50275204,22.14254,19.88132,19.10415,18.80292,18.67331
314286361114863616,0.0001271106,STAR,K3,6,169.96743,0.50275204,22.14254,19.88132,19.10415,18.80292,18.67331
382955810172463104,-9.177552E-06,STAR,F9,6,199.02474,-1.8974887,18.57773,17.39485,16.35078,16.62309,16.45805
382958833829439488,5.688526E-05,STAR,K3,6,198.75865,-1.6611332,19.1969,17.31563,16.55507,16.35399,16.14767
382959103690958848,5.743696E-05,STAR,K3,6,198.75865,-1.6611332,19.1969,17.31563,16.55507,16.35399,16.14767
382959108707346432,-2.797599E-05,STAR,M3,6,198.69212,-1.5510509,24.29937,21.38472,20.55953,19.59657,18.95012
363779771336779776,-5.21623E-05,STAR,M0,6,182.54841,0.71397143,21.31171,18.77412,17.34458,16.57524,16.13484
363780046214686720,-1.843186E-05,STAR,K3,6,182.7271,0.77974365,20.12578,17.83372,16.97537,16.70707,16.56946
363780321092593664,6.838017E-05,STAR,K7,6,182.51101,1.161696,21.20598,18.74525,17.48567,17.00116,16.72271
363780595970500608,0.0001277544,STAR,M0,6,182.49419,1.1083977,21.05196,18.418,17.03778,16.32516,15.93736
363780870848407552,0.0001093744,STAR,F9,6,182.76602,1.0042255,18.45486,17.06563,16.61381,16.48206,16.45258
363781145726314496,-1.34012E-05,STAR,M2,6,182.70872,0.99004147,21.04172,18.58595,17.22866,16.261,15.79028
363781420604221440,0.0001376755,STAR,F5,6,182.59185,0.24508779,16.83274,15.93071,15.64595,15.54871,15.53132
363781695482128384,0.0001698601,STAR,G2,6,182.56759,0.38920834,18.74913,17.63754,17.2219,17.06388,16.98557
363782245237942272,1.242294E-05,STAR,K7,6,182.62566,0.33091261,21.49355,18.74005,17.41411,16.86549,16.55892
363782520115849216,-0.0002252027,STAR,M0,6,182.43031,0.40742403,20.50642,18.05153,16.79727,16.18593,15.83555
363782794993756160,8.139323E-05,STAR,K7,6,182.35525,0.59332912,21.08117,18.55342,17.26901,16.69523,16.36625
363783069871663104,1.925119E-05,STAR,K3,6,182.58993,0.65981988,19.52353,17.49047,16.62387,16.28858,16.07885
363783344749570048,-6.449462E-05,STAR,K7,6,182.41661,0.50268148,20.63173,18.19139,16.93971,16.42756,16.15946
363783619627476992,6.277059E-06,STAR,K3,6,182.45653,0.26111573,20.28598,18.07023,17.14216,16.81989,16.64402
363783894505383936,-0.0001399259,STAR,K3,6,182.40164,0.5773928,19.87017,17.83894,17.03307,16.75646,16.59584
363784169383290880,0.0001446031,STAR,M0,6,182.4627,0.06413087,21.04668,18.48276,17.18966,16.55624,16.20886
363784444261197824,0.0001046566,STAR,K5,6,182.50276,0.1912548,20.08374,17.69976,16.68925,16.31667,16.11714
363784719139104768,0.000913319,STAR,F5,6,182.36393,0.12521199,18.38011,17.16313,16.75603,16.6111,16.52976
363784994017011712,0.0005647984,STAR,G2,6,182.63073,0.19966092,18.67881,17.23836,16.74383,16.54889,16.44188
363785268894918656,6.145144E-05,STAR,M2,6,182.40404,0.49049696,20.65149,18.24511,16.92589,16.01105,15.51961
363785543772825600,0.0001649108,STAR,F5,6,182.52923,0.34640399,18.49791,17.54438,17.21305,17.08688,17.06454
363785818650732544,0.0004412339,STAR,A0,6,182.48627,0.49493244,17.96068,17.08988,16.87027,16.79435,16.78666
363786368406546432,0.0002328304,STAR,G2,6,182.50414,0.30065058,18.93338,17.8388,17.41949,17.28262,17.25509
363786643284453376,0.0001688882,STAR,F9,6,182.35317,0.30517489,19.27239,17.97086,17.50027,17.32813,17.23615
363786918162360320,9.663525E-05,STAR,M0,6,183.10093,1.1627415,21.1461,18.54624,17.18075,16.54465,16.18122
363787193040267264,0.0001837673,STAR,K3,6,182.79401,1.1047407,19.9031,17.87074,17.12681,16.8702,16.75053
363787467918174208,0.0001845417,STAR,K3,6,182.9153,1.131075,20.4265,18.41864,17.57043,17.26715,17.1022
363787742796081152,-6.469596E-05,STAR,M2,6,182.90943,0.81081094,21.48926,18.8742,17.47233,16.41654,15.82446
363788017673988096,0.0002318562,STAR,K3,6,182.99517,1.1186988,19.71887,17.80813,17.04254,16.77215,16.62512
363788292551895040,0.0002362518,STAR,F5,6,182.87954,1.1929112,18.59237,17.45796,16.97133,16.76038,16.63577
363788567429801984,9.001502E-05,STAR,K7,6,183.08502,1.1837984,20.37043,17.84406,16.59701,16.05531,15.76809
363788842307708928,0.0001669706,STAR,G2,6,182.86077,1.0844901,18.70782,17.56633,17.14357,17.01486,16.95777
363789117185615872,0.0001131585,STAR,K3,6,182.96061,0.95316318,20.76339,18.29732,17.38962,17.0622,16.91504
363789392063522816,0.000768415,STAR,F5,6,182.78477,1.1809213,18.63488,17.64104,17.36029,17.26941,17.26389
363789666941429760,-3.526321E-05,STAR,K7,6,183.07721,1.0727385,20.65922,18.00578,16.68959,16.13436,15.84697
363789941819336704,4.627065E-05,STAR,K5,6,182.81464,0.81979365,20.91745,18.54127,17.56265,17.23483,17.03821
363790216697243648,0.0001024295,STAR,K5,6,183.09291,0.96510878,20.27691,18.13753,17.24404,16.90865,16.67719
363790491575150592,-0.000184711,STAR,F9,6,183.11197,0.71248384,19.18546,17.7632,17.2511,17.06763,16.97223
363790766453057536,-0.0001212898,STAR,K7,6,182.89302,0.80543933,21.03812,18.6747,17.47193,17.02483,16.73602
363791041330964480,4.023758E-05,STAR,K3,6,182.90119,0.75021614,20.51812,18.41162,17.5189,17.21162,17.02224
363791316208871424,-2.128242E-05,STAR,M1,6,182.86077,0.76032827,21.20201,18.749,17.31672,16.44986,15.96122
363791591086778368,7.575621E-05,STAR,K5,6,183.09972,0.94720054,19.90809,17.67284,16.71314,16.34372,16.11785
363792140842592256,0.0002403785,STAR,F2,6,182.91277,0.78717669,18.9329,17.9015,17.50848,17.36278,17.30027
363792690598406144,-0.0001165749,STAR,M0,6,182.94186,0.65479696,20.98324,18.50107,17.12772,16.47052,16.11381
363792965476313088,3.46883E-05,STAR,F9,6,182.79014,0.47831602,18.57482,17.27052,16.79886,16.61931,16.53024
363793240354220032,-0.0001397512,STAR,K3,6,182.90825,0.45581784,20.23655,18.17598,17.36108,17.06299,16.8903
363793515232126976,5.224272E-06,STAR,M1,6,182.85228,0.69293485,20.6742,18.13575,16.74671,15.85556,15.36
363793790110033920,-3.386613E-05,STAR,M1,6,182.87907,0.39396496,20.71641,18.19636,16.77693,15.91404,15.44926
363794064987940864,0.0002835221,STAR,F9,6,182.82405,0.25786128,19.74416,18.08073,17.41439,17.16464,17.0102
363794339865847808,8.251967E-05,STAR,M2,6,182.90687,0.23539294,20.82574,18.41868,17.05185,16.08598,15.53237
363794614743754752,1.388722E-05,STAR,M0,6,182.89669,0.54841428,21.30069,18.70893,17.40128,16.71546,16.33379
363794889621661696,4.392471E-05,STAR,M0,6,182.94742,0.57184902,21.13397,18.47367,17.13726,16.53244,16.20289
363795164499568640,-8.937798E-05,STAR,K5,6,182.74988,0.2109964,20.31,18.08789,17.05864,16.64756,16.39988
363795439377475584,9.007419E-05,STAR,F9,6,182.63861,0.24444621,19.33904,17.89523,17.33154,17.11958,17.0229
363795714255382528,8.159157E-05,STAR,F9,6,182.90344,0.10497024,19.07239,17.90123,17.50892,17.32919,17.27622
363795989133289472,-2.032104E-05,STAR,K1,6,182.63999,0.22149971,19.60349,17.87745,17.21894,16.9959,16.89289
363796264011196416,-0.0001087364,STAR,K5,6,182.73967,0.07289034,20.00489,17.82088,16.8184,16.43819,16.22129
363796538889103360,0.0002197071,STAR,G0,6,182.63468,0.12518786,18.05618,16.95981,16.55971,16.42706,16.38891
363796813767010304,0.0007989986,STAR,F5,6,182.76149,0.16280264,17.88525,16.86277,16.55775,16.43268,16.40304
363797088644917248,0.0001911036,STAR,K5,6,182.81341,0.20828221,20.59577,18.11303,17.15708,16.80281,16.60579
363797363522824192,-7.965852E-05,STAR,K7,6,182.93166,0.22110141,21.50082,18.77229,17.54292,17.08244,16.82228
363797638400731136,-9.564139E-05,STAR,M5,6,182.79494,0.20046218,21.3218,18.7463,17.34289,15.68635,14.76534
363797913278638080,1.395262E-05,STAR,K5,6,183.25484,0.36203085,20.85978,18.27796,17.11889,16.70612,16.47222
363798188156545024,-6.502134E-06,STAR,M1,6,183.19658,0.45898425,21.17603,18.84333,17.41848,16.65825,16.21723
363798463034451968,-7.986726E-05,STAR,G2,6,183.07563,0.68843268,18.34027,17.18548,16.80404,16.66813,16.61735
363798737912358912,-0.0001964195,STAR,F9,6,183.04974,0.41394921,18.9775,17.33269,16.71507,16.49425,16.37449
363799012790265856,8.377605E-05,STAR,K7,6,183.01663,0.06340864,20.72775,18.1623,16.98593,16.44094,16.07484
305195872159819776,0.001944888,STAR,CV,6,154.00509,-0.45292806,23.68101,21.50351,20.57331,20.03324,19.52321
305196147037726720,0.0006176486,STAR,F5,6,153.48913,-1.2409264,19.78262,18.60839,18.49767,18.52434,18.61064
305206867276097536,0.0002631134,STAR,G2,6,153.78315,-0.53540694,16.76177,15.56448,15.19761,15.08617,15.05945
305207142154004480,0.00127836,STAR,F5,6,153.69063,1.1328313,18.62254,17.71724,17.3994,17.27281,17.25525
305210440688887808,0.0004991611,STAR,F5,6,153.76942,0.9180957,15.96241,14.93082,14.61071,14.48203,14.46349
305215388491212800,0.0001551585,STAR,M3,6,153.93606,0.47194036,22.11442,20.15426,18.74913,17.61604,17.03657
373845538027628544,-4.667959E-05,STAR,A0,6,182.58748,-2.7428322,18.28256,17.1562,17.0224,17.03129,17.07432
373849111440418816,0.0003248139,STAR,F5,6,182.2781,-2.9165358,18.66455,17.73826,17.48255,17.38,17.38337
373849386318325760,0.0001592373,STAR,O,6,182.36644,-3.0350801,16.19135,16.67811,17.2958,17.68002,18.04965
373849936074139648,-6.129688E-05,STAR,Carbon,6,182.42392,-2.6588118,22.50598,19.58252,18.21447,17.76993,17.49865
373850210952046592,0.0007334074,STAR,A0,6,182.35932,-3.0861401,20.0154,18.95374,18.9073,18.96648,19.0864
373851860219488256,8.522174E-05,STAR,CV,6,182.45193,-2.927522,19.05767,18.67328,18.67361,18.68554,18.80292
373853234609022976,0.0001511642,STAR,M4,6,182.28987,-2.7265187,24.73681,23.1357,21.09136,19.73368,19.0512
373857082899720192,-5.165123E-05,STAR,M7,6,182.44928,-3.1555972,25.33816,22.47594,20.87832,18.72518,17.47674
373863405091579904,-0.000110441,STAR,G2,6,182.00401,-2.4660138,17.87624,16.7395,16.36697,16.21582,16.18446
373864229725300736,3.190295E-05,STAR,G2,6,181.94293,-2.7015953,17.28194,16.10427,15.7128,15.56686,15.52683
373867253382277120,0.0001048526,STAR,M7,6,182.18307,-3.2731341,25.81255,23.84278,22.05392,20.1061,18.74948
373870551917160448,0.0005494592,STAR,A0,6,181.87879,-2.9380061,18.97709,17.84945,17.94652,18.05051,18.14142
373876049475299328,0.0001185437,STAR,M2,6,181.72134,-3.2380493,23.9389,21.09759,19.53905,18.36008,17.71494
373876599231113216,0.0001798154,STAR,A0,6,181.58509,-3.2821802,18.59207,17.65167,17.94445,18.17939,18.33478
373878798254368768,0.0001400618,STAR,F5,6,182.10813,-3.1459293,19.57587,18.40574,18.23354,18.16228,18.15257
373879073132275712,0.0005726291,STAR,A0,6,182.0177,-3.2906614,18.4716,17.18921,17.37449,17.53433,17.63091
373879897765996544,0.0005933873,STAR,A0,6,181.63118,-3.2730993,17.12104,15.88831,15.91193,15.94828,15.9916
373880997277624320,2.163189E-05,STAR,M1,6,181.75206,-3.1264501,21.54195,18.92207,17.53252,16.71232,16.23123
373881547033438208,0.0001705075,STAR,F5,6,181.64655,-3.1261686,19.49975,18.48915,18.1793,18.04618,18.03788
373881821911345152,0.0009124271,STAR,G2,6,181.34714,-2.779231,19.40013,18.24938,17.77439,17.56515,17.5076
373891442638088192,-2.863928E-05,STAR,M7,6,181.65588,-1.7256128,24.83312,24.28959,23.26238,21.03777,19.41087
373892267271809024,0.0008347853,STAR,G2,6,181.85554,-1.249213,19.67619,18.80035,18.38619,18.2126,18.20244
373894741172971520,0.0001869731,STAR,A0,6,181.50376,-2.4744577,20.22837,19.04746,19.11763,19.22386,19.26702
373897215074134016,5.99589E-05,STAR,M7,6,181.50378,-2.3742517,25.92814,23.25376,21.79714,19.35241,17.96212
373898589463668736,0.0004001501,STAR,F5,6,181.99171,-1.338254,19.02273,18.06906,17.76808,17.66235,17.65834
373898864341575680,2.532481E-05,STAR,K5,6,181.95992,-1.2145444,21.03147,18.52083,17.4617,17.0991,16.92263
373899414097389568,4.741851E-05,STAR,F5,6,182.0428,-1.2085912,19.33054,18.43933,18.17406,18.07328,18.09148
373901613120645120,0.0001520768,STAR,K5,6,181.93723,-1.221923,21.87529,19.50518,18.54542,18.17448,17.9379
373902437754365952,0.0001116096,STAR,A0,6,181.90375,-1.720696,19.64583,18.5117,18.46973,18.52482,18.57627
373903262388086784,0.000162948,STAR,A0,6,182.13379,-1.7546962,16.84366,15.65637,15.91794,16.11756,16.20464
373904087021807616,-1.391755E-05,STAR,A0,6,181.78347,-2.0538386,17.8862,16.64251,16.80625,16.95726,17.01049
373907110678784000,-2.096838E-05,STAR,K7,6,181.70073,-2.360538,19.29639,16.75689,15.50792,15.04275,14.78031
373909034824132608,0.0001363593,STAR,CV,6,182.48778,-1.3543298,19.50268,19.01957,18.95462,19.00852,19.00702
373913157992736768,0.0004170384,STAR,A0,6,182.40021,-1.6716941,18.15641,17.29166,17.05154,16.96659,16.92528
373918930428782592,0.0001800581,STAR,M8,6,182.02664,-2.1868404,24.26376,23.46061,22.05719,19.21931,17.61826
373920579696224256,1.763769E-05,STAR,M2,6,182.67338,-1.7116514,24.0888,20.78774,19.5306,18.13538,17.37619
373921679207852032,0.0007332628,STAR,A0,6,182.56518,-1.7187537,19.32239,18.26683,18.25669,18.29065,18.37621
373921954085758976,-2.913139E-05,STAR,M8,6,182.59073,-1.4254261,23.89726,24.52172,23.38665,20.13552,18.47868
373923603353200640,2.393494E-05,STAR,K3,6,182.75429,-1.4178832,20.44277,18.49887,17.72332,17.44076,17.28405
373925252620642304,-0.000180519,STAR,G0,6,182.53862,-1.3284027,17.49302,16.36978,16.00782,15.91446,15.86416
373928276277618688,2.321957E-05,STAR,M8,6,182.35519,-2.2958824,25.20212,24.36055,22.18485,19.90011,18.37722
373934598469478400,0.000426928,STAR,A0,6,182.3155,-1.9123074,16.76944,15.54465,15.44867,15.44448,15.44784
373936522614827008,0.0008103657,STAR,F5,6,182.67915,-1.8879775,17.26536,16.25749,15.97539,15.86076,15.8176
373940920661338112,-0.0001676009,STAR,A0,6,182.65457,-2.1955323,18.41451,17.2414,17.30795,17.41595,17.54882
373942295050872832,3.846016E-07,STAR,M6,6,182.91945,-1.4276332,25.67727,24.00039,21.9416,20.0496,18.63376
373942569928779776,1.886266E-05,STAR,M9,6,182.94419,-1.088809,24.46045,24.88108,22.94257,20.16945,18.53447
373944219196221440,-0.0001805982,STAR,OB,6,183.0793,-1.2599943,19.39325,19.4316,19.71487,19.90005,20.08138
373946693097383936,0.0007783178,STAR,F5,6,183.09657,-1.6896319,17.81297,16.91821,16.63132,16.53766,16.51099
373949166998546432,-7.54359E-05,STAR,M4,6,183.01989,-1.9685805,25.04428,22.90341,21.54974,20.17974,19.43598
373951366021801984,0.0001474851,STAR,A0p,6,182.97402,-2.3227628,16.61074,15.62291,15.91399,16.11736,16.26944
373956588702033920,0.0002235978,STAR,F5,6,183.48756,-1.4871011,19.32589,18.4402,18.16748,18.06096,18.05095
373956863579940864,6.269367E-05,STAR,F5,6,183.36082,-1.5984856,18.93751,18.0031,17.69354,17.59671,17.56692
373959337481103360,5.973789E-05,STAR,K1,6,183.26718,-1.8418469,18.03083,16.22813,15.60315,15.40747,15.31883
373960711870638080,0.0003455712,STAR,A0,6,183.1296,-2.1291163,17.77279,16.64255,16.37607,16.2781,16.25169
373961811382265856,-8.287596E-06,STAR,A0,6,183.25497,-2.365044,16.32089,15.09211,15.24557,15.38194,15.44549
373965659672963072,-3.625192E-07,STAR,M8,6,183.9155,-1.7783755,24.10023,23.33273,22.20452,19.56335,18.00338
373970882353195008,-0.0004174302,STAR,A0,6,183.88043,-1.9767097,20.05122,18.8796,18.91166,18.95159,19.04811
374926082173855744,6.634343E-05,STAR,A0,6,185.63517,-3.4002696,16.79976,15.56226,15.78803,15.95769,16.05554
374931304854087680,0.0008709513,STAR,A0,6,185.98574,-2.8912643,17.62445,16.48305,16.35847,16.33957,16.36714
374933503877343232,0.0002548322,STAR,M3,6,185.76635,-3.0805209,22.82384,21.21633,20.2063,19.21268,18.57374
374936802412226560,0.0009137143,STAR,A0,6,185.51139,-3.5062944,17.07643,15.87465,16.10935,16.27839,16.36616
310860556502329344,-5.960034E-05,STAR,K5,6,162.97825,0.86590657,19.96635,17.54987,16.57053,16.24609,16.06446
310860831380236288,0.0009180001,STAR,A0,6,162.84073,0.82970012,19.48967,18.36656,18.45976,18.57677,18.74468
310861381136050176,6.982259E-05,STAR,F5,6,163.05526,0.91958472,18.31199,17.24986,16.92554,16.80984,16.77386
310861930891864064,0.0007807559,STAR,A0,6,162.86271,1.1521278,17.29934,16.06206,16.25087,16.40383,16.50367
310862205769771008,-0.0002112592,STAR,K1,6,162.99184,1.0030282,18.19154,16.3974,15.69929,15.47017,15.31269
310862755525584896,0.0001673682,STAR,M0,6,163.01556,0.97625529,23.25096,19.41989,18.10423,17.56649,17.24664
310863855037212672,0.0001042712,STAR,F9,6,163.05637,0.95054406,17.68446,16.21672,15.6967,15.52629,15.45746
310865229426747392,1.572916E-05,STAR,OB,6,162.50655,0.094795098,19.67151,19.82628,20.10919,20.35383,21.06647
310865504304654336,-9.888126E-05,STAR,F5,6,162.58426,0.51500017,16.47178,15.40932,15.19243,15.14426,15.17058
310866603816282112,0.0002342692,STAR,A0,6,162.56743,0.42732645,19.9784,18.78264,18.79575,18.82801,18.91165
310871276740700160,0.0003633985,STAR,A0,6,163.19063,1.2282466,19.90462,18.95795,18.85424,18.84476,18.88029
310872376252327936,5.570632E-06,STAR,F9,6,163.08279,0.83971466,18.34841,16.97086,16.48015,16.3117,16.25386
310872651130234880,0.0002101316,STAR,G2,6,163.0932,0.96880015,16.57595,15.39788,14.98262,14.84968,14.82395
310872926008141824,7.678021E-05,STAR,F9,6,163.36648,0.87176665,17.56782,16.28847,15.84586,15.70707,15.63752
310873475763955712,0.001060861,STAR,K3,6,163.08937,0.85806642,20.98677,19.35773,18.64722,18.36477,18.19539
310874300397676544,0.0001858662,STAR,K1,6,163.08935,0.94213278,19.51895,17.84498,17.23588,17.0344,16.94635
310874850153490432,0.0002806911,STAR,F2,6,163.10556,0.86815031,18.73802,17.70333,17.33739,17.22116,17.17156
310884196002326528,-0.0001593016,STAR,F5,6,163.26171,0.29368876,20.51754,19.46873,19.44563,18.93908,18.84596
310890518194186240,0.000643102,STAR,K1,6,163.5229,0.058820917,21.87156,19.95386,19.31957,19.10513,18.98256
310895465996511232,0.0002895729,STAR,F5,6,163.45646,0.72958611,18.81741,17.84761,17.5772,17.46452,17.45942
310901238432557056,0.0005668753,STAR,A0,6,163.8014,0.27957765,19.40425,18.31203,18.23053,18.25381,18.35798
310902612822091776,8.906711E-05,STAR,M3,6,164.02345,0.85701494,23.50478,21.5395,20.08111,18.87685,18.26889
310903437455812608,0.000499865,STAR,F9,6,163.96554,1.0204259,20.66624,19.15504,18.58178,18.36699,18.17039
310906735990695936,3.311198E-05,STAR,G2,6,163.8697,1.0867901,18.72617,17.71444,17.2832,17.1122,17.04033
310908385258137600,5.307151E-05,STAR,F2,6,164.36843,0.55558857,16.36891,15.2108,14.86009,14.74626,14.69965
310910859159300096,0.0001984032,STAR,M7,6,164.42736,0.32510967,25.55907,23.80599,22.19387,20.10024,19.32844
310913058182555648,0.0007008861,STAR,A0,6,164.46828,0.22398423,19.48141,19.07509,18.49078,18.4008,18.4231
310918280862787584,0.0002416256,STAR,F5,6,164.3792,0.77828294,18.66341,17.7288,17.4196,17.28234,17.25748
310918555740694528,-0.0001438042,STAR,F2,6,164.41576,0.75764454,17.61678,16.55444,16.21932,16.1221,16.09366
310920205008136192,0.0001268155,STAR,G0,6,164.74916,0.40929658,17.96263,16.88217,16.51068,16.36825,16.35185
311875680595896320,-0.0002518295,STAR,A0,6,166.1899,-1.0302826,17.08147,15.87314,15.97547,16.06292,16.11139
311877054985431040,0.0001162055,STAR,M0,6,165.97221,-1.2120107,21.61098,18.81311,17.31793,16.55446,16.0742
311877329863337984,0.001169342,STAR,F5,6,166.19465,-1.0734164,19.00249,18.04087,17.7095,17.62775,17.60396
311889424491243520,0.0004322068,STAR,A0p,6,165.75989,-1.0607615,16.11653,16.19917,16.53673,16.74059,16.90522
311889699369150464,0.0004024435,STAR,A0,6,165.70658,-1.1220208,18.16765,16.99488,17.20305,17.38453,17.45976
311893822537754624,0.0002177516,STAR,M2,6,166.29229,-0.29198888,24.97426,22.39194,20.79184,19.79871,19.24984
311895196927289344,0.0001887084,STAR,G0,6,166.04396,-0.64859044,19.07651,18.02304,17.64932,17.51304,17.43975
311900419607521280,0.0002588941,STAR,K7,6,165.50963,-0.80991027,23.18913,20.31357,18.93534,18.35018,18.39304
311901244241242112,0.001119854,STAR,A0,6,165.49326,-0.90728755,20.01634,18.94542,18.85496,18.86639,18.93511
379587731296118784,0.0006950163,STAR,F5,6,193.80749,-1.7683558,17.53812,16.34716,16.19179,16.17518,16.16602
379589655441467392,9.90095E-05,STAR,A0,6,193.75846,-2.0485145,17.97451,16.78647,16.60011,16.55161,16.55494
379591029831002112,0.0005514261,STAR,F2,6,193.91364,-1.8117646,18.89749,17.70005,17.26781,17.0724,16.97547
379591579586816000,-0.0001151232,STAR,L9,6,193.73089,-2.0836095,21.00581,19.27235,18.66292,18.48104,18.7329
379592404220536832,0.0002831806,STAR,M8,6,193.89653,-1.8860645,24.51019,24.40093,23.18585,20.87262,19.49765
379593503732164608,0.0001248942,STAR,M2V,6,193.66025,-1.4529892,23.50577,21.74046,19.83231,18.47801,17.66775
379594328365885440,2.930432E-05,STAR,T2,6,193.72459,-1.3798367,25.69801,24.56641,24.40043,22.15639,18.00737
379597077144954880,0.0005703588,STAR,G2,6,193.93894,-1.5895031,18.02266,16.99062,16.59199,16.44429,16.36706
379597352022861824,0.0002884577,STAR,F5,6,193.70603,-1.6788314,17.94381,17.05799,16.78933,16.70097,16.6891
379601750069372928,6.013204E-05,STAR,K3,6,194.17006,-2.194295,22.03043,19.62394,18.86963,18.52769,18.41178
379602024947279872,-8.53921E-05,STAR,F2,6,193.96482,-1.9406359,19.54826,18.55435,18.22138,18.10847,18.07517
379603399336814592,0.0001150154,STAR,F5,6,193.96117,-2.4190029,17.16208,16.16959,15.85549,15.73386,15.7179
379603949092628480,0.0003221988,STAR,G0,6,194.14481,-2.2155999,17.68514,16.58715,16.25734,16.15358,16.17767
380577561555527680,0.0002401959,STAR,G0,6,195.00969,-3.5114722,19.17834,18.19918,17.80268,17.62752,17.59442
380579210822969344,-2.523698E-05,STAR,K3,6,194.83108,-3.2034369,20.90539,19.21116,18.8463,17.59511,16.76532
380580310334597120,0.0003310497,STAR,F5,6,194.83094,-3.0617584,18.49648,17.54051,17.24732,17.14272,17.15456
380587732038084608,-2.813209E-05,STAR,A0,6,194.75279,-3.5313344,19.67879,18.69681,18.51665,18.48112,18.55333
380589106427619328,8.468871E-05,STAR,F9,6,194.65102,-3.6573648,19.03773,17.54831,17.00891,16.84338,16.7202
380599002032269312,0.0004064552,STAR,A0,6,194.87848,-2.9456929,18.63043,17.59036,17.56122,17.63016,17.77927
380601201055524864,0.0007033425,STAR,F5,6,194.92605,-2.7995672,18.23456,17.39382,17.16525,17.09743,17.06444
380606698613663744,0.0003610043,STAR,A0,6,194.75131,-2.6265269,20.99694,19.72144,19.57066,19.50191,19.65073
380606973491570688,-0.000649709,STAR,A0,6,194.80296,-2.3744065,19.97145,18.97942,18.94138,18.96631,19.09297
380608073003198464,0.0002962635,STAR,F9,6,194.77191,-2.5470013,18.50681,18.25581,24.74339,17.13086,16.59567
380616044462499840,-0.0001087626,STAR,A0,6,194.53793,-2.7561231,18.2392,17.02173,17.08034,17.16163,17.23726
380616319340406784,0.0002664003,STAR,G0,6,194.48577,-2.7667348,19.59606,18.33022,17.82591,17.61072,17.50151
380617418852034560,-4.444892E-05,STAR,M5,6,194.64193,-2.8745242,24.64628,20.82238,19.25355,17.7281,16.93073
380617968607848448,5.086933E-05,STAR,M9,6,194.59407,-2.4383903,25.86506,24.01617,23.20914,20.06448,18.29335
380618243485755392,0.0002368121,STAR,A0p,6,194.42071,-2.488221,15.90675,14.93213,15.24775,15.47521,15.59787
364916942093445120,-2.303258E-05,STAR,K5,6,182.89387,0.75721357,21.33417,18.95122,17.87148,17.45261,17.20446
