,SOURCE_ID,ra,ra_error,dec,dec_error,period,eccentricity,center_of_mass_velocity,temperature_ratio
675,557564442389339904,69.69782876454626,0.048785564,81.46947485474473,0.044062644,164.8205534452636,0.4677582749330138,-1.053289676715909,
676,557645398230713472,65.48766921807095,0.076791815,81.15215390381202,0.08395987,559.6484981421653,0.7833470174933327,,
677,1872138276815646336,316.2990223723103,0.047135573,38.736209283145634,0.045369297,815.7918749825097,0.4205170529152615,,
678,4123938640262891136,265.4947773822407,0.05898774,-16.986960257114475,0.058769714,925.3501587573331,0.10519866140756946,,
679,2032568331999640192,293.6627654368896,0.08884605,29.77370278514955,0.14524168,433.3972623911159,0.7523722662917136,,
680,2032703464514551808,293.78452525509243,0.048696414,30.489641461347837,0.033944003,635.9079303152334,0.1924280134303219,,
681,6057488253594030464,182.5318325477116,0.041291777,-62.475030407240574,0.04858645,490.7538120141553,0.399634527360482,,
682,1933177222453759360,338.90191458174274,0.03568611,40.50113882694868,0.05637945,341.7084985196929,0.4625889061610431,,
683,4100726407934791936,284.8792088595546,0.15486257,-15.691875238636946,0.23789601,892.5951409590493,0.3779197208490478,,
684,2054975446926480896,303.2550343048202,0.028610675,32.97606362995729,0.032811247,712.9794043502379,0.18386542071146442,-7.8765389414734805,
685,2055169102735108480,301.70023845641566,0.0694036,33.16900339613681,0.09344339,865.2191520067264,0.2150823302427664,,
686,2055494248919009024,304.1687009489305,0.020024851,33.849277350334035,0.029050486,174.68901621920412,0.12469522371738871,,
687,6068146163367689984,199.57318060932172,0.14642769,-53.37472981106937,0.087608576,1134.152353110902,0.2713075879322094,,
688,6068242538127445376,201.3445266356826,0.0626877,-52.635238474739985,0.069123015,621.2195535975919,0.09912526460793972,,
689,6068451823293899776,199.25570132392323,0.058420748,-52.322500466419996,0.05228639,240.7545537837185,0.29457445266015414,,
690,6068623965583346944,202.30706740605794,0.04135547,-53.94734039086343,0.062642306,573.8979630747851,0.4245306403624696,,
691,5784962408142626688,208.82318062408143,0.04548564,-80.57873983444807,0.08573382,314.4280780320458,0.25711314530988316,,
692,5785010821013802880,211.74416971106004,0.045207728,-79.94579543304141,0.033123355,576.2032454421911,0.2089521657387485,,
693,5785427261043486080,212.55507460688156,0.055863425,-78.53038663756351,0.039894022,251.29939170895702,0.5732013658649262,,
