source_id,ra,ra_error,dec,dec_error,source_id,teff_gspphot,spectraltype_esphs,lum_flame,mass_flame
3830119927537702144,150.63116563395633,3.519084,-1.2340298587300773,4.459844,4295806720,5052.976,F,0.15797018,
3830122538878031232,150.5885893475405,1.3196567,-1.2339724728289947,1.9306461,4295806720,5052.976,F,0.15797018,
3830124016346595200,150.55142166817419,0.35912454,-1.1808399461491936,0.44401386,4295806720,5052.976,F,0.15797018,
3830124291224510848,150.53094971135002,0.5457833,-1.1678862219732613,0.70212954,4295806720,5052.976,F,0.15797018,
3830124600462152704,150.66158177358565,0.2569178,-1.1724108677829446,0.33349532,4295806720,5052.976,F,0.15797018,
3830124982714162944,150.64904197132597,0.024643386,-1.1492738394088957,0.030564882,4295806720,5052.976,F,0.15797018,
3830119927537702144,150.63116563395633,3.519084,-1.2340298587300773,4.459844,4295806720,5052.976,F,0.15797018,
3830122538878031232,150.5885893475405,1.3196567,-1.2339724728289947,1.9306461,4295806720,5052.976,F,0.15797018,
3830124016346595200,150.55142166817419,0.35912454,-1.1808399461491936,0.44401386,4295806720,5052.976,F,0.15797018,
3830124291224510848,150.53094971135002,0.5457833,-1.1678862219732613,0.70212954,4295806720,5052.976,F,0.15797018,
3830124600462152704,150.66158177358565,0.2569178,-1.1724108677829446,0.33349532,4295806720,5052.976,F,0.15797018,
3830124982714162944,150.64904197132597,0.024643386,-1.1492738394088957,0.030564882,4295806720,5052.976,F,0.15797018,
3830119618300533376,150.64512485265527,1.1677613,-1.2651699285935503,1.496545,4295806720,5052.976,F,0.15797018,
3830119927537702144,150.63116563395633,3.519084,-1.2340298587300773,4.459844,4295806720,5052.976,F,0.15797018,
3830122538878031232,150.5885893475405,1.3196567,-1.2339724728289947,1.9306461,4295806720,5052.976,F,0.15797018,
3830124016346595200,150.55142166817419,0.35912454,-1.1808399461491936,0.44401386,4295806720,5052.976,F,0.15797018,
3830124291224510848,150.53094971135002,0.5457833,-1.1678862219732613,0.70212954,4295806720,5052.976,F,0.15797018,
3830124982714162944,150.64904197132597,0.024643386,-1.1492738394088957,0.030564882,4295806720,5052.976,F,0.15797018,
3830124291224510848,150.53094971135002,0.5457833,-1.1678862219732613,0.70212954,4295806720,5052.976,F,0.15797018,
3833128741111371648,150.55280202967288,5.9798136,-1.0795144316569836,6.022654,4295806720,5052.976,F,0.15797018,
3833129325224118272,150.56403529650453,9.885486,-1.03944362824506,20.14505,4295806720,5052.976,F,0.15797018,
3833129462661941632,150.59026888390915,1.4769489,-1.0244782294988761,1.6701928,4295806720,5052.976,F,0.15797018,
3833129668819977728,150.53249525851658,0.43502292,-1.0516823053033264,0.54014456,4295806720,5052.976,F,0.15797018,
3833344245385826944,150.7993948551146,0.18860385,-0.11212744072508128,0.26146373,4295806720,5052.976,F,0.15797018,
3833345207458524800,150.80863923584798,0.028288933,-0.0774960780688161,0.02490687,4295806720,5052.976,F,0.15797018,
3833345276178006784,150.79892255370157,0.23726349,-0.06909896025941262,0.3287819,4295806720,5052.976,F,0.15797018,
3833345349192913536,150.76604728795365,2.900575,-0.08281837626867787,3.7719765,4295806720,5052.976,F,0.15797018,
3833346002027713152,150.82247711695237,0.20098566,-0.022385083449447788,0.25036424,4295806720,5052.976,F,0.15797018,
3833357199007228160,150.7163098525462,0.27649793,-0.058131030408792805,0.2475,4295806720,5052.976,F,0.15797018,
3833357267726712960,150.74991063159663,0.15272893,-0.04580857026453984,0.20444714,4295806720,5052.976,F,0.15797018,
3833364002235992448,150.7946426783783,0.9148427,0.02757161335658646,1.13441,4295806720,5052.976,F,0.15797018,
3835130543759558400,151.23192211143282,0.5953981,1.133326532738007,0.60066724,4295806720,5052.976,F,0.15797018,
3835151086587625984,151.34860672931146,0.5835782,1.1457863860801754,0.49138388,4295806720,5052.976,F,0.15797018,
3835154144604573568,151.25682567387534,0.3359947,1.1724515924120957,0.363738,4295806720,5052.976,F,0.15797018,
3835154282043524480,151.29861795768048,0.1213766,1.1647835424652557,0.11355649,4295806720,5052.976,F,0.15797018,
3835154488201967872,151.30900544266225,0.6042337,1.1956198303584409,0.43963954,4295806720,5052.976,F,0.15797018,
3835155037957779968,151.23546844985302,12.1430435,1.1927148125541527,8.772514,4295806720,5052.976,F,0.15797018,
3835155553353872000,151.28956814443853,0.39484426,1.2276224764087469,0.38642803,4295806720,5052.976,F,0.15797018,
3835155690792825856,151.2433248729686,0.040392958,1.2288239414422484,0.039653096,4295806720,5052.976,F,0.15797018,
3835156309268124800,151.32478859943728,1.1931008,1.2482694084420825,1.0773987,4295806720,5052.976,F,0.15797018,
3831906496493811712,153.97246159367896,0.26500306,0.5959405323764868,0.20866668,4295806720,5052.976,F,0.15797018,
3832282288951927424,153.97139910296406,0.16835484,0.6602082141718392,0.120408826,4295806720,5052.976,F,0.15797018,
3832283147945388288,153.96203789289382,0.20663281,0.6837013672088033,0.16484937,4295806720,5052.976,F,0.15797018,
